Order_ID	Order_Date	Customer_ID	Customer_Name	Product_ID	Product_Name	Product_Category	Supplier	Warehouse	Region	Delivery_City	Quantity_Ordered	Unit_Cost	Unit_Selling_Price	Sales_Amount	Total_Cost	Profit	Profit_Margin	Payment_Status	Payment_Amount	Outstanding_Amount	Order_Status	Shipping_Method	Carrier	Shipping_Cost	Expected_Delivery_Date	Actual_Delivery_Date	Delivery_Days	Delivery_Status	Inventory_Before_Order	Inventory_After_Order	Stock_Status	Discount_Percentage	Final_Sales_Amount	Order_Priority	Customer_Type	Payment_Date	Return_Status	Return_Quantity			
ORD00057	2024-11-15 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_E03	Industrial Power Generator 15kVA	Electronics	Tropical General Distribution	Kano Commercial Warehouse	Kano	Fagge	65	850000	1200000	78000000	55250000	22750000	0.291666667	Paid	70200000	7800000	Completed	Road	Konga Express	58875.79	2024-11-22 00:00:00	2024-11-21 00:00:00	6	On Time	103	38	In Stock	0.1	70200000	Medium	Wholesale	2024-11-15 00:00:00	No Return	0			
ORD00058	2024-12-25 00:00:00	CUST_001	Apex Global Enterprise 1	PROD_E01	Heavy-Duty Solar Inverter 5kVA	Electronics	Innoson Industrial Supplies	Kano Commercial Warehouse	Kaduna	Kaduna South	16	120000	180000	2880000	1920000	960000	0.333333333	Paid	2880000	0	Processing	Sea	MAX.ng Freight	10978.46	2025-01-01 00:00:00			Pending	208	192	In Stock	0	2880000	Medium	Wholesale	2024-12-26 00:00:00	No Return	0			
ORD00059	2025-02-01 00:00:00	CUST_003	Apex Global Enterprise 3	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	Innoson Industrial Supplies	Port Harcourt Coastal Depot	Kano	Dala	72	220000	310000	22320000	15840000	6480000	0.290322581	Paid	18972000	3348000	Completed	Air	MAX.ng Freight	48366.54	2025-02-04 00:00:00	2025-02-04 00:00:00	3	On Time	204	132	In Stock	0.15	18972000	High	Corporate	2025-02-15 00:00:00	No Return	0			
ORD00060	2024-06-15 00:00:00	CUST_021	Apex Global Enterprise 21	PROD_I03	Industrial Packaging Strapping Machine	Industrial Equipment	Innoson Industrial Supplies	Abuja Inland Logistics Depot	Kaduna	Kaduna North	19	320000	480000	9120000	6080000	3040000	0.333333333	Pending	0	9120000	Processing	Air	ABC Transport Logistics	24305.1	2024-06-18 00:00:00			Pending	69	50	In Stock	0	9120000	Low	Wholesale		No Return	0			
ORD00061	2024-09-29 00:00:00	CUST_023	Apex Global Enterprise 23	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	Dangote Logistics & Supplies Ltd	Kano Commercial Warehouse	Kano	Kano Municipal	69	18000	32000	2208000	1242000	966000	0.4375	Paid	2208000	0	Completed	Courier	Red Star Express	25259.44	2024-10-02 00:00:00	2024-10-02 00:00:00	3	On Time	243	174	In Stock	0	2208000	Medium	Retail	2024-10-01 00:00:00	No Return	0			
ORD00062	2024-02-17 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	Zenith Global Procurement	Kano Commercial Warehouse	Lagos	Yaba	83	950000	1400000	116200000	78850000	37350000	0.321428571	Paid	116200000	0	Completed	Road	DHL Express Nigeria	62165.68	2024-02-22 00:00:00	2024-02-22 00:00:00	5	On Time	84	1	Low Stock	0	116200000	Low	Wholesale	2024-02-29 00:00:00	No Return	0			
ORD00063	2025-02-28 00:00:00	CUST_019	Apex Global Enterprise 19	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	BUA Group Procurement	Lagos Mega Central Hub	Anambra	Nnewi	11	18000	32000	352000	198000	154000	0.4375	Paid	352000	0	Completed	Road	Chisco Logistics	8121.32	2025-03-04 00:00:00	2025-03-04 00:00:00	4	On Time	26	15	Low Stock	0	352000	Medium	Wholesale	2025-03-08 00:00:00	No Return	0			
ORD00064	2024-02-29 00:00:00	CUST_019	Apex Global Enterprise 19	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	Dangote Logistics & Supplies Ltd	Abuja Inland Logistics Depot	Lagos	Ikorodu	73	950000	1400000	102200000	69350000	32850000	0.321428571	Paid	102200000	0	Completed	Road	Chisco Logistics	65847.97	2024-03-07 00:00:00	2024-03-07 00:00:00	7	On Time	177	104	In Stock	0	102200000	High	Wholesale	2024-03-02 00:00:00	No Return	0			
ORD00065	2024-11-24 00:00:00	CUST_023	Apex Global Enterprise 23	PROD_I01	Hydraulic Pallet Truck 3-Ton	Industrial Equipment	BUA Group Procurement	Lagos Mega Central Hub	Abuja	Gwarinpa	53	150000	220000	11660000	7950000	3710000	0.318181818	Paid	10494000	1166000	Completed	Air	MAX.ng Freight	35445.48	2024-11-29 00:00:00	2024-11-30 00:00:00	6	Delayed	179	126	In Stock	0.1	10494000	Low	Retail	2024-12-05 00:00:00	No Return	0			
ORD00066	2024-11-06 00:00:00	CUST_027	Apex Global Enterprise 27	PROD_O01	Ergonomic Executive Mesh Chair	Office Supplies	Tropical General Distribution	Lagos Mega Central Hub	Abuja	Wuse	45	45000	75000	3375000	2025000	1350000	0.4	Paid	2700000	675000	Completed	Sea	Red Star Express	17400.95	2024-11-09 00:00:00	2024-11-09 00:00:00	3	On Time	184	139	In Stock	0.2	2700000	Medium	Retail	2024-11-06 00:00:00	No Return	0			
ORD00067	2024-01-03 00:00:00	CUST_027	Apex Global Enterprise 27	PROD_E02	Lithium Battery Pack 48V	Electronics	Tropical General Distribution	Lagos Mega Central Hub	Lagos	Lekki	39	450000	620000	24180000	17550000	6630000	0.274193548	Paid	24180000	0	Completed	Road	ABC Transport Logistics	27317	2024-01-09 00:00:00	2024-01-10 00:00:00	7	Delayed	28	-11	Out of Stock	0	24180000	Low	Retail	2024-01-05 00:00:00	No Return	0			
ORD00068	2024-06-23 00:00:00	CUST_012	Client Business 12 Ltd	PROD_E01	Heavy-Duty Solar Inverter 5kVA	Electronics	Innoson Industrial Supplies	Kano Commercial Warehouse	Lagos	Lekki	11	120000	180000	1980000	1320000	660000	0.333333333	Pending	0	1980000	Pending	Air	DHL Express Nigeria	20645.59	2024-06-28 00:00:00			Pending	177	166	In Stock	0	1980000	Medium	Corporate		No Return	0			
ORD00069	2025-04-30 00:00:00	CUST_027	Apex Global Enterprise 27	PROD_P02	Heavy Duty Corrugated Boxes (Pack of 50)	Packaging Materials	MainOne Distribution	Lagos Mega Central Hub	Oyo	Oyo Town	11	18000	28000	308000	198000	110000	0.357142857	Paid	292600	15400	Completed	Air	Speedaf Express	19169.07	2025-05-03 00:00:00	2025-05-04 00:00:00	4	Delayed	88	77	In Stock	0.05	292600	Critical	Retail	2025-05-07 00:00:00	Returned	11			
ORD00070	2024-03-17 00:00:00	CUST_034	Client Business 34 Ltd	PROD_C03	Galvanized Roofing Sheet Bundle	Construction Materials	BUA Group Procurement	Abuja Inland Logistics Depot	Abuja	Garki	55	140000	195000	10725000	7700000	3025000	0.282051282	Overdue	0	10725000	Completed	Road	Speedaf Express	32599.24	2024-03-20 00:00:00	2024-03-20 00:00:00	3	On Time	35	-20	Out of Stock	0	10725000	Medium	Corporate		No Return	0			
ORD00071	2024-12-08 00:00:00	CUST_033	Apex Global Enterprise 33	PROD_C03	Galvanized Roofing Sheet Bundle	Construction Materials	Stallion Motors Distribution	Port Harcourt Coastal Depot	Abuja	Kubwa	75	140000	195000	14625000	10500000	4125000	0.282051282	Paid	14625000	0	Completed	Road	Speedaf Express	27038.6	2024-12-13 00:00:00	2024-12-13 00:00:00	5	On Time	194	119	In Stock	0	14625000	Medium	Retail	2024-12-09 00:00:00	No Return	0			
ORD00072	2025-12-18 00:00:00	CUST_028	Client Business 28 Ltd	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	Tropical General Distribution	Kano Commercial Warehouse	Kano	Dala	62	220000	310000	19220000	13640000	5580000	0.290322581	Overdue	0	19220000	Completed	Air	DHL Express Nigeria	60216.98	2025-12-20 00:00:00	2025-12-20 00:00:00	2	On Time	184	122	In Stock	0	19220000	Low	Wholesale		No Return	0			
ORD00073	2024-07-28 00:00:00	CUST_031	Apex Global Enterprise 31	PROD_E03	Industrial Power Generator 15kVA	Electronics	United Africa Supplies	Lagos Mega Central Hub	Abuja	Wuse	5	850000	1200000	6000000	4250000	1750000	0.291666667	Partial	2700000	3300000	Processing	Courier	ABC Transport Logistics	8035.76	2024-08-01 00:00:00			Pending	70	65	In Stock	0.1	5400000	High	Wholesale	2024-07-30 00:00:00	No Return	0			
ORD00074	2024-09-22 00:00:00	CUST_032	Client Business 32 Ltd	PROD_O01	Ergonomic Executive Mesh Chair	Office Supplies	Zenith Global Procurement	Abuja Inland Logistics Depot	Oyo	Ibadan Central	24	45000	75000	1800000	1080000	720000	0.4	Partial	900000	900000	Processing	Road	ABC Transport Logistics	22653.85	2024-09-24 00:00:00			Pending	51	27	In Stock	0	1800000	Medium	Retail	2024-09-24 00:00:00	No Return	0			
ORD00075	2025-06-21 00:00:00	CUST_020	Client Business 20 Ltd	PROD_I01	Hydraulic Pallet Truck 3-Ton	Industrial Equipment	MainOne Distribution	Lagos Mega Central Hub	Enugu	Udi	63	150000	220000	13860000	9450000	4410000	0.318181818	Partial	6057602.39	7802397.61	Completed	Road	GIG Logistics	41745.56	2025-06-23 00:00:00	2025-06-22 00:00:00	1	On Time	42	-21	Out of Stock	0	13860000	Medium	Retail	2025-07-05 00:00:00	No Return	0			
ORD00076	2025-12-10 00:00:00	CUST_035	Apex Global Enterprise 35	PROD_C02	High-Tensile Steel Rebar 12mm (Ton)	Construction Materials	Stallion Motors Distribution	Kano Commercial Warehouse	Lagos	Yaba	67	520000	680000	45560000	34840000	10720000	0.235294118	Partial	11713013.72	33846986.28	Completed	Air	MAX.ng Freight	60119.4	2025-12-15 00:00:00	2025-12-16 00:00:00	6	Delayed	58	-9	Out of Stock	0.2	36448000	Low	Corporate	2025-12-18 00:00:00	No Return	0			
ORD00077	2024-10-05 00:00:00	CUST_031	Apex Global Enterprise 31	PROD_E03	Industrial Power Generator 15kVA	Electronics	Tropical General Distribution	Lagos Mega Central Hub	Rivers	Bonny	75	850000	1200000	90000000	63750000	26250000	0.291666667	Paid	90000000	0	Completed	Road	DHL Express Nigeria	30114.71	2024-10-10 00:00:00	2024-10-10 00:00:00	5	On Time	159	84	In Stock	0	90000000	High	Wholesale	2024-10-12 00:00:00	No Return	0			
ORD00078	2024-08-19 00:00:00	CUST_031	Apex Global Enterprise 31	PROD_E01	Heavy-Duty Solar Inverter 5kVA	Electronics	Zenith Global Procurement	Lagos Mega Central Hub	Abuja	Gwarinpa	50	120000	180000	9000000	6000000	3000000	0.333333333	Paid	7650000	1350000	Completed	Courier	Red Star Express	35369.43	2024-08-23 00:00:00	2024-08-26 00:00:00	7	Delayed	46	-4	Out of Stock	0.15	7650000	Medium	Wholesale	2024-08-31 00:00:00	No Return	0			
ORD00079	2024-05-12 00:00:00	CUST_022	Client Business 22 Ltd	PROD_E03	Industrial Power Generator 15kVA	Electronics	Zenith Global Procurement	Lagos Mega Central Hub	Kano	Dala	34	850000	1200000	40800000	28900000	11900000	0.291666667	Paid	34680000	6120000	Processing	Courier	Chisco Logistics	30630.08	2024-05-19 00:00:00			Pending	116	82	In Stock	0.15	34680000	Critical	Retail	2024-05-13 00:00:00	No Return	0			
ORD00080	2024-12-24 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	MainOne Distribution	Lagos Mega Central Hub	Kano	Fagge	62	220000	310000	19220000	13640000	5580000	0.290322581	Paid	18259000	961000	Completed	Air	Konga Express	38569.9	2024-12-27 00:00:00	2024-12-27 00:00:00	3	On Time	182	120	In Stock	0.05	18259000	Medium	Wholesale	2025-01-06 00:00:00	No Return	0			
ORD00081	2024-12-23 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_P01	Industrial Stretch Wrap Film (6 Rolls)	Packaging Materials	Tropical General Distribution	Abuja Inland Logistics Depot	Abuja	Wuse	52	15000	24000	1248000	780000	468000	0.375	Overdue	0	1248000	Completed	Road	ABC Transport Logistics	29504.85	2024-12-29 00:00:00	2024-12-30 00:00:00	7	Delayed	122	70	In Stock	0	1248000	Critical	Wholesale		No Return	0			
ORD00082	2024-10-10 00:00:00	CUST_015	Apex Global Enterprise 15	PROD_O03	Heavy-Duty Cross-Cut Paper Shredder	Office Supplies	United Africa Supplies	Kano Commercial Warehouse	Lagos	Ikeja	9	35000	58000	522000	315000	207000	0.396551724	Pending	0	522000	Cancelled	Road	GIG Logistics	10779.77	2024-10-16 00:00:00			Not Applicable	121	112	In Stock	0.2	417600	Medium	Retail		No Return	0			
ORD00083	2024-07-22 00:00:00	CUST_013	Apex Global Enterprise 13	PROD_E03	Industrial Power Generator 15kVA	Electronics	SinoHydro Equipment Ltd	Lagos Mega Central Hub	Kano	Kano Municipal	80	850000	1200000	96000000	68000000	28000000	0.291666667	Paid	76800000	19200000	Completed	Road	ABC Transport Logistics	44121.87	2024-07-25 00:00:00	2024-07-25 00:00:00	3	On Time	86	6	Low Stock	0.2	76800000	Medium	Corporate	2024-07-28 00:00:00	No Return	0			
ORD00084	2024-03-29 00:00:00	CUST_022	Client Business 22 Ltd	PROD_E01	Heavy-Duty Solar Inverter 5kVA	Electronics	Tropical General Distribution	Kano Commercial Warehouse	Lagos	Ikorodu	75	120000	180000	13500000	9000000	4500000	0.333333333	Paid	12825000	675000	Completed	Road	Speedaf Express	39839.09	2024-03-31 00:00:00	2024-03-30 00:00:00	1	On Time	134	59	In Stock	0.05	12825000	Low	Retail	2024-03-30 00:00:00	No Return	0			
ORD00085	2024-10-14 00:00:00	CUST_016	Client Business 16 Ltd	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	Innoson Industrial Supplies	Abuja Inland Logistics Depot	Lagos	Ikorodu	67	220000	310000	20770000	14740000	6030000	0.290322581	Overdue	0	20770000	Completed	Road	MAX.ng Freight	56888.74	2024-10-17 00:00:00	2024-10-17 00:00:00	3	On Time	198	131	In Stock	0.1	18693000	Low	Retail		No Return	0			
ORD00086	2025-11-16 00:00:00	CUST_032	Client Business 32 Ltd	PROD_C03	Galvanized Roofing Sheet Bundle	Construction Materials	Dangote Logistics & Supplies Ltd	Lagos Mega Central Hub	Ogun	Abeokuta	1	140000	195000	195000	140000	55000	0.282051282	Partial	113517.79	81482.21	Completed	Road	Red Star Express	5844.92	2025-11-21 00:00:00	2025-11-21 00:00:00	5	On Time	152	151	In Stock	0.15	165750	Low	Retail	2025-12-03 00:00:00	No Return	0			
ORD00087	2025-04-21 00:00:00	CUST_002	Client Business 2 Ltd	PROD_O03	Heavy-Duty Cross-Cut Paper Shredder	Office Supplies	United Africa Supplies	Abuja Inland Logistics Depot	Abuja	Maitama	1	35000	58000	58000	35000	23000	0.396551724	Paid	58000	0	Processing	Road	Konga Express	5483.39	2025-04-27 00:00:00			Pending	247	246	In Stock	0	58000	High	Corporate	2025-04-22 00:00:00	No Return	0			
ORD00088	2024-09-07 00:00:00	CUST_026	Client Business 26 Ltd	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	Innoson Industrial Supplies	Lagos Mega Central Hub	Kano	Fagge	74	18000	32000	2368000	1332000	1036000	0.4375	Partial	802942.02	1565057.98	Completed	Road	Konga Express	55399.44	2024-09-10 00:00:00	2024-09-09 00:00:00	2	On Time	120	46	In Stock	0.05	2249600	Medium	Corporate	2024-09-19 00:00:00	No Return	0			
ORD00089	2024-03-13 00:00:00	CUST_014	Client Business 14 Ltd	PROD_I02	Electric Forklift Battery Unit	Industrial Equipment	Innoson Industrial Supplies	Lagos Mega Central Hub	Lagos	Lekki	47	950000	1400000	65800000	44650000	21150000	0.321428571	Paid	55930000	9870000	Completed	Air	ABC Transport Logistics	34913.5	2024-03-15 00:00:00	2024-03-15 00:00:00	2	On Time	185	138	In Stock	0.15	55930000	Low	Retail	2024-03-13 00:00:00	No Return	0			
ORD00090	2024-11-09 00:00:00	CUST_034	Client Business 34 Ltd	PROD_P01	Industrial Stretch Wrap Film (6 Rolls)	Packaging Materials	BUA Group Procurement	Kano Commercial Warehouse	Enugu	Enugu Urban	72	15000	24000	1728000	1080000	648000	0.375	Pending	0	1728000	Processing	Road	Konga Express	65515.67	2024-11-13 00:00:00			Pending	197	125	In Stock	0.15	1468800	Medium	Corporate		No Return	0			
ORD00091	2024-04-16 00:00:00	CUST_008	Client Business 8 Ltd	PROD_P01	Industrial Stretch Wrap Film (6 Rolls)	Packaging Materials	Tropical General Distribution	Kano Commercial Warehouse	Lagos	Yaba	10	15000	24000	240000	150000	90000	0.375	Pending	0	240000	Processing	Air	Speedaf Express	22266.05	2024-04-22 00:00:00			Pending	77	67	In Stock	0.2	192000	Critical	Corporate		No Return	0			
ORD00092	2024-07-14 00:00:00	CUST_021	Apex Global Enterprise 21	PROD_I03	Industrial Packaging Strapping Machine	Industrial Equipment	Stallion Motors Distribution	Lagos Mega Central Hub	Abuja	Kubwa	83	320000	480000	39840000	26560000	13280000	0.333333333	Paid	35856000	3984000	Completed	Road	Chisco Logistics	52650.51	2024-07-21 00:00:00	2024-07-21 00:00:00	7	On Time	156	73	In Stock	0.1	35856000	Low	Wholesale	2024-07-14 00:00:00	No Return	0			
ORD00093	2025-10-08 00:00:00	CUST_028	Client Business 28 Ltd	PROD_O02	A4 Copy Paper Box (5 Reams)	Office Supplies	Zenith Global Procurement	Port Harcourt Coastal Depot	Rivers	Bonny	65	12000	18000	1170000	780000	390000	0.333333333	Pending	0	1170000	Processing	Air	Speedaf Express	58833.39	2025-10-15 00:00:00			Pending	146	81	In Stock	0	1170000	High	Wholesale		No Return	0			
ORD00094	2025-02-12 00:00:00	CUST_006	Client Business 6 Ltd	PROD_A02	Synthetic Diesel Engine Oil 20L Drum	Automotive Parts	SinoHydro Equipment Ltd	Lagos Mega Central Hub	Enugu	Nsukka	23	28000	42000	966000	644000	322000	0.333333333	Paid	917700	48300	Completed	Road	Konga Express	23501.83	2025-02-17 00:00:00	2025-02-17 00:00:00	5	On Time	43	20	In Stock	0.05	917700	High	Retail	2025-02-18 00:00:00	No Return	0			
ORD00095	2024-05-11 00:00:00	CUST_020	Client Business 20 Ltd	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	Honeywell Logistics	Lagos Mega Central Hub	Kaduna	Zaria	37	18000	32000	1184000	666000	518000	0.4375	Paid	947200	236800	Completed	Road	Red Star Express	30112.32	2024-05-14 00:00:00	2024-05-13 00:00:00	2	On Time	72	35	In Stock	0.2	947200	Medium	Retail	2024-05-11 00:00:00	No Return	0			
ORD00096	2024-03-04 00:00:00	CUST_031	Apex Global Enterprise 31	PROD_P03	Bubble Wrap Cushioning Roll 100m	Packaging Materials	BUA Group Procurement	Ibadan Western Hub	Lagos	Apapa	65	8500	14000	910000	552500	357500	0.392857143	Partial	432250	477750	Processing	Air	Speedaf Express	44734.18	2024-03-10 00:00:00			Pending	110	45	In Stock	0.05	864500	Critical	Wholesale	2024-03-06 00:00:00	No Return	0			
ORD00097	2025-12-20 00:00:00	CUST_033	Apex Global Enterprise 33	PROD_A03	Heavy Duty Truck Brake Shoe Set	Automotive Parts	Honeywell Logistics	Ibadan Western Hub	Kaduna	Zaria	12	22000	36000	432000	264000	168000	0.388888889	Paid	432000	0	Completed	Road	ABC Transport Logistics	10455.09	2025-12-26 00:00:00	2025-12-26 00:00:00	6	On Time	106	94	In Stock	0	432000	Critical	Retail	2025-12-23 00:00:00	Returned	12			
ORD00098	2024-05-03 00:00:00	CUST_007	Apex Global Enterprise 7	PROD_E04	Digital Warehouse Barcode Scanner	Electronics	BUA Group Procurement	Lagos Mega Central Hub	Oyo	Oyo Town	59	25000	45000	2655000	1475000	1180000	0.444444444	Paid	2655000	0	Completed	Road	MAX.ng Freight	20686.23	2024-05-10 00:00:00	2024-05-13 00:00:00	10	Delayed	243	184	In Stock	0	2655000	High	Retail	2024-05-13 00:00:00	No Return	0			
ORD00099	2024-04-06 00:00:00	CUST_008	Client Business 8 Ltd	PROD_H01	Commercial Cold-Storage Chest Freezer	Home Appliances	Innoson Industrial Supplies	Kano Commercial Warehouse	Ogun	Ota	4	220000	310000	1240000	880000	360000	0.290322581	Partial	532017.67	707982.33	Completed	Road	GIG Logistics	7313.9	2024-04-12 00:00:00	2024-04-12 00:00:00	6	On Time	74	70	In Stock	0	1240000	Low	Corporate	2024-04-14 00:00:00	No Return	0			
ORD00100	2024-11-20 00:00:00	CUST_009	Apex Global Enterprise 9	PROD_C03	Galvanized Roofing Sheet Bundle	Construction Materials	Zenith Global Procurement	Lagos Mega Central Hub	Delta	Warri	9	140000	195000	1755000	1260000	495000	0.282051282	Paid	1579500	175500	Completed	Courier	Speedaf Express	11821.44	2024-11-22 00:00:00	2024-11-28 00:00:00	8	Delayed	26	17	Low Stock	0.1	1579500	Low	Wholesale	2024-11-22 00:00:00	No Return	0			
ORD00101	2025-08-02 00:00:00	CUST_002	Client Business 2 Ltd	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	Zenith Global Procurement	Kano Commercial Warehouse	Kano	Dala	55	18000	32000	1760000	990000	770000	0.4375	Partial	880000	880000	Pending	Road	GIG Logistics	28668.42	2025-08-09 00:00:00			Pending	49	-6	Out of Stock	0	1760000	Medium	Corporate	2025-08-04 00:00:00	No Return	0			
ORD00102	2024-04-02 00:00:00	CUST_017	Apex Global Enterprise 17	PROD_O02	A4 Copy Paper Box (5 Reams)	Office Supplies	Tropical General Distribution	Ibadan Western Hub	Oyo	Oyo Town	83	12000	18000	1494000	996000	498000	0.333333333	Pending	0	1494000	Pending	Road	DHL Express Nigeria	61838.06	2024-04-09 00:00:00			Pending	117	34	In Stock	0.05	1419300	Medium	Wholesale		No Return	0			
ORD00103	2024-10-01 00:00:00	CUST_017	Apex Global Enterprise 17	PROD_P01	Industrial Stretch Wrap Film (6 Rolls)	Packaging Materials	Tropical General Distribution	Lagos Mega Central Hub	Kano	Dala	9	15000	24000	216000	135000	81000	0.375	Paid	205200	10800	Completed	Road	Red Star Express	9311.3	2024-10-03 00:00:00	2024-10-04 00:00:00	3	Delayed	90	81	In Stock	0.05	205200	Low	Wholesale	2024-10-03 00:00:00	No Return	0			
ORD00104	2025-09-01 00:00:00	CUST_035	Apex Global Enterprise 35	PROD_I04	Heavy Duty Rubber Conveyor Belt 10m	Industrial Equipment	Stallion Motors Distribution	Lagos Mega Central Hub	Kano	Kano Municipal	47	280000	420000	19740000	13160000	6580000	0.333333333	Paid	19740000	0	Completed	Road	ABC Transport Logistics	27914.32	2025-09-08 00:00:00	2025-09-14 00:00:00	13	Delayed	20	-27	Out of Stock	0	19740000	Low	Corporate	2025-09-04 00:00:00	No Return	0			
ORD00105	2025-08-14 00:00:00	CUST_030	Client Business 30 Ltd	PROD_E04	Digital Warehouse Barcode Scanner	Electronics	SinoHydro Equipment Ltd	Ibadan Western Hub	Lagos	Apapa	3	25000	45000	135000	75000	60000	0.444444444	Pending	0	135000	Processing	Sea	Konga Express	6127.83	2025-08-21 00:00:00			Pending	161	158	In Stock	0.05	128250	Low	Retail		No Return	0			
ORD00106	2025-01-11 00:00:00	CUST_006	Client Business 6 Ltd	PROD_O02	A4 Copy Paper Box (5 Reams)	Office Supplies	MainOne Distribution	Lagos Mega Central Hub	Lagos	Lekki	34	12000	18000	612000	408000	204000	0.333333333	Pending	0	612000	Cancelled	Road	MAX.ng Freight	25065.01	2025-01-14 00:00:00			Not Applicable	169	135	In Stock	0.15	520200	Medium	Retail		No Return	0			
ORD00107	2024-10-22 00:00:00	CUST_004	Client Business 4 Ltd	PROD_H03	Heavy Duty Standing Industrial Fan	Home Appliances	MainOne Distribution	Abuja Inland Logistics Depot	Lagos	Ikeja	48	18000	32000	1536000	864000	672000	0.4375	Pending	0	1536000	Cancelled	Courier	Red Star Express	30154.15	2024-10-29 00:00:00			Not Applicable	119	71	In Stock	0.1	1382400	Critical	Wholesale		No Return	0			
